10us,Module,Name,DemangledName,Type,RawType,Size,DefaultValues,Comment,IsReadOnly
0x86D7FC,,_ZTV27CTaskSimpleBeHitWhileMoving,`vtable for'CTaskSimpleBeHitWhileMoving,,,1,,,1
0x86D820,,_ZTV18CTaskSimpleChoking,`vtable for'CTaskSimpleChoking,,,1,,,1
0x86D844,,_ZTV16CTaskSimpleBeHit,`vtable for'CTaskSimpleBeHit,,,1,,,1
0x86D868,,_ZTV25CTaskComplexReactToAttack,`vtable for'CTaskComplexReactToAttack,,,1,,,1
0x86D894,,_ZTV25CTaskComplexKillPedOnFoot,`vtable for'CTaskComplexKillPedOnFoot,,,1,,,1
0x86D8C0,,_ZTV32CTaskComplexKillPedOnFootStealth,`vtable for'CTaskComplexKillPedOnFootStealth,,,1,,,1
0x86D8EC,,_ZTV30CTaskComplexKillPedOnFootMelee,`vtable for'CTaskComplexKillPedOnFootMelee,,,1,,,1
0x86D918,,_ZTV30CTaskComplexKillPedOnFootArmed,`vtable for'CTaskComplexKillPedOnFootArmed,,,1,,,1
0x86D944,,_ZTV22CTaskSimpleGangDriveBy,`vtable for'CTaskSimpleGangDriveBy,,,1,,,1
0x86D968,,_ZTV22CTaskComplexDestroyCar,`vtable for'CTaskComplexDestroyCar,,,1,,,1
0x86D994,,_ZTV27CTaskComplexDestroyCarMelee,`vtable for'CTaskComplexDestroyCarMelee,,,1,,,1
0x86D9C4,,_ZTV27CTaskComplexDestroyCarArmed,`vtable for'CTaskComplexDestroyCarArmed,,,1,,,1
0x86D9F0,,_ZTV20CTaskComplexRoadRage,`vtable for'CTaskComplexRoadRage,,,1,,,1
0x86DA1C,,_ZTV26CTaskComplexKillAllThreats,`vtable for'CTaskComplexKillAllThreats,,,1,,,1
0x86DA48,,_ZTV30CTaskComplexKillPedGroupOnFoot,`vtable for'CTaskComplexKillPedGroupOnFoot,,,1,,,1
0x86DA74,,_ZTV22CTaskSimpleStealthKill,`vtable for'CTaskSimpleStealthKill,,,1,,,1
0x86DA98,,_ZTV27CTaskComplexKillPedFromBoat,`vtable for'CTaskComplexKillPedFromBoat,,,1,,,1
0x86DAC4,,_ZTV36CTaskComplexSeekCoverUntilTargetDead,`vtable for'CTaskComplexSeekCoverUntilTargetDead,,,1,,,1
0x86DB24,,nTime,nTime,int,,4,,,1
0x86DB48,,_ZTV18CTaskSimpleIKChain,`vtable for'CTaskSimpleIKChain,,,1,,,1
0x86DB70,,_ZTV22CTaskSimpleHitFromBack,`vtable for'CTaskSimpleHitFromBack,,,1,,,1
0x86DBA4,,_ZTV22CTaskSimpleHitFromLeft,`vtable for'CTaskSimpleHitFromLeft,,,1,,,1
0x86DBD8,,_ZTV23CTaskSimpleHitFromRight,`vtable for'CTaskSimpleHitFromRight,,,1,,,1
0x86DC10,,_ZTV28CTaskSimpleHitByGunFromFront,`vtable for'CTaskSimpleHitByGunFromFront,,,1,,,1
0x86DC4C,,_ZTV27CTaskSimpleHitByGunFromRear,`vtable for'CTaskSimpleHitByGunFromRear,,,1,,,1
0x86DC88,,_ZTV27CTaskSimpleHitByGunFromLeft,`vtable for'CTaskSimpleHitByGunFromLeft,,,1,,,1
0x86DCC4,,_ZTV28CTaskSimpleHitByGunFromRight,`vtable for'CTaskSimpleHitByGunFromRight,,,1,,,1
0x86DD00,,_ZTV26CTaskComplexLeaveCarAndDie,`vtable for'CTaskComplexLeaveCarAndDie,,,1,,,1
0x86DD2C,,_ZTV21CTaskSimpleStandStill,`vtable for'CTaskSimpleStandStill,,,1,,,1
0x86DD50,,_ZTV29CTaskSimpleSetStayInSamePlace,`vtable for'CTaskSimpleSetStayInSamePlace,,,1,,,1
0x86DD74,,_ZTV34CTaskSimpleSetKindaStayInSamePlace,`vtable for'CTaskSimpleSetKindaStayInSamePlace,,,1,,,1
0x86DD98,,_ZTV21CTaskSimpleDuckToggle,`vtable for'CTaskSimpleDuckToggle,,,1,,,1
0x86DDBC,,_ZTV14CTaskSimpleDie,`vtable for'CTaskSimpleDie,,,1,,,1
0x86DDE0,,_ZTV19CTaskSimpleDieInCar,`vtable for'CTaskSimpleDieInCar,,,1,,,1
0x86DE04,,_ZTV20CTaskComplexDieInCar,`vtable for'CTaskComplexDieInCar,,,1,,,1
0x86DE30,,_ZTV16CTaskSimpleDrown,`vtable for'CTaskSimpleDrown,,,1,,,1
0x86DE54,,_ZTV21CTaskSimpleDrownInCar,`vtable for'CTaskSimpleDrownInCar,,,1,,,1
0x86DE78,,_ZTV15CTaskComplexDie,`vtable for'CTaskComplexDie,,,1,,,1
0x86DEA4,,_ZTV15CTaskSimpleDead,`vtable for'CTaskSimpleDead,,,1,,,1
0x86DED0,,_ZTV16CTaskSimpleTired,`vtable for'CTaskSimpleTired,,,1,,,1
0x86DEF4,,_ZTV18CTaskSimpleSitDown,`vtable for'CTaskSimpleSitDown,,,1,,,1
0x86DF18,,_ZTV18CTaskSimpleSitIdle,`vtable for'CTaskSimpleSitIdle,,,1,,,1
0x86DF3C,,_ZTV18CTaskSimpleStandUp,`vtable for'CTaskSimpleStandUp,,,1,,,1
0x86DF60,,_ZTV38CTaskComplexSitDownThenIdleThenStandUp,`vtable for'CTaskComplexSitDownThenIdleThenStandUp,,,1,,,1
0x86DF98,,_ZTV32CTaskComplexObserveTrafficLights,`vtable for'CTaskComplexObserveTrafficLights,,,1,,,1
0x86DFC4,,_ZTV49CTaskComplexObserveTrafficLightsAndAchieveHeading,`vtable for'CTaskComplexObserveTrafficLightsAndAchieveHeading,,,1,,,1
0x86DFF0,,_ZTV42CTaskComplexCrossRoadLookAndAchieveHeading,`vtable for'CTaskComplexCrossRoadLookAndAchieveHeading,,,1,,,1
0x86E01C,,_ZTV18CTaskSimpleTurn180,`vtable for'CTaskSimpleTurn180,,,1,,,1
0x86E040,,_ZTV23CTaskComplexHitResponse,`vtable for'CTaskComplexHitResponse,,,1,,,1
0x86E06C,,_ZTV28CTaskComplexHitByGunResponse,`vtable for'CTaskComplexHitByGunResponse,,,1,,,1
0x86E0AC,,_ZTV20CTaskComplexSunbathe,`vtable for'CTaskComplexSunbathe,,,1,,,1
0x86E0D8,,_ZTV21CTaskComplexUseEffect,`vtable for'CTaskComplexUseEffect,,,1,,,1
0x86E108,,_ZTV27CTaskComplexWaitAtAttractor,`vtable for'CTaskComplexWaitAtAttractor,,,1,,,1
0x86E134,,_ZTV24CTaskComplexUseAttractor,`vtable for'CTaskComplexUseAttractor,,,1,,,1
0x86E160,,_ZTV29CTaskComplexWaitForDryWeather,`vtable for'CTaskComplexWaitForDryWeather,,,1,,,1
0x86E18C,,_ZTV22CTaskComplexWaitForBus,`vtable for'CTaskComplexWaitForBus,,,1,,,1
0x86E1B8,,_ZTV21CTaskSimpleWaitForBus,`vtable for'CTaskSimpleWaitForBus,,,1,,,1
0x86E1DC,,_ZTV23CTaskSimpleWaitForPizza,`vtable for'CTaskSimpleWaitForPizza,,,1,,,1
0x86E200,,_ZTV20CTaskComplexSequence,`vtable for'CTaskComplexSequence,,,1,,,1
0x86E22C,,_ZTV21CTaskComplexBeInGroup,`vtable for'CTaskComplexBeInGroup,,,1,,,1
0x86E258,,_ZTV30CTaskComplexUsePairedAttractor,`vtable for'CTaskComplexUsePairedAttractor,,,1,,,1
0x86E284,,_ZTV32CTaskComplexAttractorPartnerWait,`vtable for'CTaskComplexAttractorPartnerWait,,,1,,,1
0x86E2B0,,_ZTV31CTaskComplexUseAttractorPartner,`vtable for'CTaskComplexUseAttractorPartner,,,1,,,1
0x86E2DC,,_ZTV32CTaskComplexUseScriptedAttractor,`vtable for'CTaskComplexUseScriptedAttractor,,,1,,,1
0x86E308,,_ZTV18CTaskComplexOnFire,`vtable for'CTaskComplexOnFire,,,1,,,1
0x86E334,,_ZTV23CTaskSimplePlayerOnFire,`vtable for'CTaskSimplePlayerOnFire,,,1,,,1
0x86E358,,_ZTV20CTaskSimpleIKManager,`vtable for'CTaskSimpleIKManager,,,1,,,1
0x86E37C,,_ZTV19CTaskSimpleIKLookAt,`vtable for'CTaskSimpleIKLookAt,,,1,,,1
0x86E3A4,,_ZTV21CTaskSimpleIKPointArm,`vtable for'CTaskSimpleIKPointArm,,,1,,,1
0x86E3CC,,_ZTV24CTaskSimpleTriggerLookAt,`vtable for'CTaskSimpleTriggerLookAt,,,1,,,1
0x86E404,,_ZTV22CTaskSimpleClearLookAt,`vtable for'CTaskSimpleClearLookAt,,,1,,,1
0x86E428,,_ZTV43CTaskComplexUseClosestFreeScriptedAttractor,`vtable for'CTaskComplexUseClosestFreeScriptedAttractor,,,1,,,1
0x86E454,,_ZTV26CTaskComplexUseMobilePhone,`vtable for'CTaskComplexUseMobilePhone,,,1,,,1
0x86E4A8,,_ZTV22CTaskComplexUseGoggles,`vtable for'CTaskComplexUseGoggles,,,1,,,1
0x86E4EC,,_ZTV19CTaskComplexInWater,`vtable for'CTaskComplexInWater,,,1,,,1
0x86E518,,_ZTV23CTaskComplexUseSequence,`vtable for'CTaskComplexUseSequence,,,1,,,1
0x86E544,,_ZTV34CTaskSimpleWaitUntilAreaCodesMatch,`vtable for'CTaskSimpleWaitUntilAreaCodesMatch,,,1,,,1
0x86E568,,_ZTV28CTaskComplexUseScriptedBrain,`vtable for'CTaskComplexUseScriptedBrain,,,1,,,1
0x86E594,,_ZTV28CTaskComplexUseEffectRunning,`vtable for'CTaskComplexUseEffectRunning,,,1,,,1
0x86E5C0,,_ZTV30CTaskComplexUseEffectSprinting,`vtable for'CTaskComplexUseEffectSprinting,,,1,,,1
0x86E5EC,,_ZTV23CTaskSimpleHitFromFront,`vtable for'CTaskSimpleHitFromFront,,,1,,,1
0x86E6B0,,_ZTV35CEventLeaderQuitEnteringCarAsDriver,`vtable for'CEventLeaderQuitEnteringCarAsDriver,,,1,,,1
0x86E6F0,,_ZTV20CTaskComplexEnterCar,`vtable for'CTaskComplexEnterCar,,,1,,,1
0x86E720,,_ZTV33CTaskComplexEnterCarAsDriverTimed,`vtable for'CTaskComplexEnterCarAsDriverTimed,,,1,,,1
0x86E74C,,_ZTV36CTaskComplexEnterCarAsPassengerTimed,`vtable for'CTaskComplexEnterCarAsPassengerTimed,,,1,,,1
0x86E778,,_ZTV35CTaskComplexEnterCarAsPassengerWait,`vtable for'CTaskComplexEnterCarAsPassengerWait,,,1,,,1
0x86E7A4,,_ZTV35CTaskComplexLeaveCarAsPassengerWait,`vtable for'CTaskComplexLeaveCarAsPassengerWait,,,1,,,1
0x86E7D0,,_ZTV29CTaskComplexEnterBoatAsDriver,`vtable for'CTaskComplexEnterBoatAsDriver,,,1,,,1
0x86E7FC,,_ZTV20CTaskComplexStealCar,`vtable for'CTaskComplexStealCar,,,1,,,1
0x86E828,,_ZTV20CTaskComplexLeaveCar,`vtable for'CTaskComplexLeaveCar,,,1,,,1
0x86E854,,_ZTV21CTaskComplexLeaveBoat,`vtable for'CTaskComplexLeaveBoat,,,1,,,1
0x86E880,,_ZTV29CTaskComplexLeaveCarAndWander,`vtable for'CTaskComplexLeaveCarAndWander,,,1,,,1
0x86E8AC,,_ZTV27CTaskComplexLeaveCarAndFlee,`vtable for'CTaskComplexLeaveCarAndFlee,,,1,,,1
0x86E8D8,,_ZTV32CTaskComplexScreamInCarThenLeave,`vtable for'CTaskComplexScreamInCarThenLeave,,,1,,,1
0x86E904,,_ZTV19CTaskSimpleCarDrive,`vtable for'CTaskSimpleCarDrive,,,1,,,1
0x86E934,,_ZTV20CTaskComplexCarDrive,`vtable for'CTaskComplexCarDrive,,,1,,,1
0x86E96C,,_ZTV26CTaskComplexCarDriveWander,`vtable for'CTaskComplexCarDriveWander,,,1,,,1
0x86E9A4,,_ZTV27CTaskComplexCarDriveMission,`vtable for'CTaskComplexCarDriveMission,,,1,,,1
0x86E9DC,,_ZTV24CTaskComplexDriveToPoint,`vtable for'CTaskComplexDriveToPoint,,,1,,,1
0x86EA14,,_ZTV31CTaskComplexEnterAnyCarAsDriver,`vtable for'CTaskComplexEnterAnyCarAsDriver,,,1,,,1
0x86EA40,,_ZTV24CTaskComplexShuffleSeats,`vtable for'CTaskComplexShuffleSeats,,,1,,,1
0x86EA6C,,_ZTV27CTaskSimpleCarSetTempAction,`vtable for'CTaskSimpleCarSetTempAction,,,1,,,1
0x86EAAC,,_ZTV28CTaskComplexEnterCarAsDriver,`vtable for'CTaskComplexEnterCarAsDriver,,,1,,,1
0x86EADC,,_ZTV31CTaskComplexEnterCarAsPassenger,`vtable for'CTaskComplexEnterCarAsPassenger,,,1,,,1
0x86EB0C,,_ZTV26CTaskComplexOpenDriverDoor,`vtable for'CTaskComplexOpenDriverDoor,,,1,,,1
0x86EB3C,,_ZTV29CTaskComplexOpenPassengerDoor,`vtable for'CTaskComplexOpenPassengerDoor,,,1,,,1
0x86EB6C,,_ZTV26CTaskComplexDragPedFromCar,`vtable for'CTaskComplexDragPedFromCar,,,1,,,1
0x86EBF8,,_ZTV27CTaskComplexDrivePointRoute,`vtable for'CTaskComplexDrivePointRoute,,,1,,,1
0x86EC4C,,_ZTV36CTaskComplexGoToCarDoorAndStandStill,`vtable for'CTaskComplexGoToCarDoorAndStandStill,,,1,,,1
0x86EC78,,_ZTV19CTaskSimpleCarAlign,`vtable for'CTaskSimpleCarAlign,,,1,,,1
0x86EC9C,,_ZTV33CTaskSimpleCarOpenDoorFromOutside,`vtable for'CTaskSimpleCarOpenDoorFromOutside,,,1,,,1
0x86ECC0,,_ZTV39CTaskSimpleCarOpenLockedDoorFromOutside,`vtable for'CTaskSimpleCarOpenLockedDoorFromOutside,,,1,,,1
0x86ECE4,,_ZTV21CTaskSimplePickUpBike,`vtable for'CTaskSimplePickUpBike,,,1,,,1
0x86ED08,,_ZTV33CTaskSimpleCarCloseDoorFromInside,`vtable for'CTaskSimpleCarCloseDoorFromInside,,,1,,,1
0x86ED2C,,_ZTV34CTaskSimpleCarCloseDoorFromOutside,`vtable for'CTaskSimpleCarCloseDoorFromOutside,,,1,,,1
0x86ED50,,_ZTV19CTaskSimpleCarGetIn,`vtable for'CTaskSimpleCarGetIn,,,1,,,1
0x86ED74,,_ZTV21CTaskSimpleCarShuffle,`vtable for'CTaskSimpleCarShuffle,,,1,,,1
0x86ED98,,_ZTV28CTaskSimpleCarWaitToSlowDown,`vtable for'CTaskSimpleCarWaitToSlowDown,,,1,,,1
0x86EDBC,,_ZTV37CTaskSimpleCarWaitForDoorNotToBeInUse,`vtable for'CTaskSimpleCarWaitForDoorNotToBeInUse,,,1,,,1
0x86EDE0,,_ZTV48CTaskSimpleCarGoToPointNearDoorUntilDoorNotInUse,`vtable for'CTaskSimpleCarGoToPointNearDoorUntilDoorNotInUse,,,1,,,1
0x86EE04,,_ZTV33CTaskSimpleCarSetPedInAsPassenger,`vtable for'CTaskSimpleCarSetPedInAsPassenger,,,1,,,1
0x86EE28,,_ZTV30CTaskSimpleCarSetPedInAsDriver,`vtable for'CTaskSimpleCarSetPedInAsDriver,,,1,,,1
0x86EE4C,,_ZTV20CTaskSimpleCarGetOut,`vtable for'CTaskSimpleCarGetOut,,,1,,,1
0x86EE70,,_ZTV21CTaskSimpleCarJumpOut,`vtable for'CTaskSimpleCarJumpOut,,,1,,,1
0x86EE94,,_ZTV25CTaskSimpleCarForcePedOut,`vtable for'CTaskSimpleCarForcePedOut,,,1,,,1
0x86EEB8,,_ZTV23CTaskSimpleCarSetPedOut,`vtable for'CTaskSimpleCarSetPedOut,,,1,,,1
0x86EEE8,,_ZTV28CTaskSimpleCarSlowDragPedOut,`vtable for'CTaskSimpleCarSlowDragPedOut,,,1,,,1
0x86EF0C,,_ZTV30CTaskSimpleCarSlowBeDraggedOut,`vtable for'CTaskSimpleCarSlowBeDraggedOut,,,1,,,1
0x86EF30,,_ZTV34CTaskSimpleCarSetPedSlowDraggedOut,`vtable for'CTaskSimpleCarSetPedSlowDraggedOut,,,1,,,1
0x86EF54,,_ZTV31CTaskComplexCarSlowBeDraggedOut,`vtable for'CTaskComplexCarSlowBeDraggedOut,,,1,,,1
0x86EF80,,_ZTV41CTaskComplexCarSlowBeDraggedOutAndStandUp,`vtable for'CTaskComplexCarSlowBeDraggedOutAndStandUp,,,1,,,1
0x86EFAC,,_ZTV21CTaskSimpleBikeJacked,`vtable for'CTaskSimpleBikeJacked,,,1,,,1
0x86EFD0,,_ZTV21CTaskSimpleCarFallOut,`vtable for'CTaskSimpleCarFallOut,,,1,,,1
0x86EFF4,,_ZTV29CTaskSimpleSetPedAsAutoDriver,`vtable for'CTaskSimpleSetPedAsAutoDriver,,,1,,,1
0x86F018,,_ZTV33CTaskComplexGoToBoatSteeringWheel,`vtable for'CTaskComplexGoToBoatSteeringWheel,,,1,,,1
0x86F044,,_ZTV25CTaskComplexGetOnBoatSeat,`vtable for'CTaskComplexGetOnBoatSeat,,,1,,,1
0x86F070,,_ZTV28CTaskSimpleCreateCarAndGetIn,`vtable for'CTaskSimpleCreateCarAndGetIn,,,1,,,1
0x86F094,,_ZTV31CTaskSimpleWaitUntilPedIsOutCar,`vtable for'CTaskSimpleWaitUntilPedIsOutCar,,,1,,,1
0x86F0B8,,_ZTV30CTaskSimpleWaitUntilPedIsInCar,`vtable for'CTaskSimpleWaitUntilPedIsInCar,,,1,,,1
0x86F168,,_ZTV24CTaskSimpleHitFromBehind,`vtable for'CTaskSimpleHitFromBehind,,,1,,,1
0x86F1A0,,_ZTV18CTaskSimpleHitWall,`vtable for'CTaskSimpleHitWall,,,1,,,1
0x86F1D0,,_ZTV18CTaskSimpleHitHead,`vtable for'CTaskSimpleHitHead,,,1,,,1
0x86F1F4,,_ZTV22CTaskSimpleEvasiveStep,`vtable for'CTaskSimpleEvasiveStep,,,1,,,1
0x86F218,,_ZTV23CTaskComplexEvasiveStep,`vtable for'CTaskComplexEvasiveStep,,,1,,,1
0x86F244,,_ZTV22CTaskSimpleEvasiveDive,`vtable for'CTaskSimpleEvasiveDive,,,1,,,1
0x86F268,,_ZTV31CTaskComplexEvasiveDiveAndGetUp,`vtable for'CTaskComplexEvasiveDiveAndGetUp,,,1,,,1
0x86F294,,_ZTV25CTaskComplexHitPedWithCar,`vtable for'CTaskComplexHitPedWithCar,,,1,,,1
0x86F2C0,,_ZTV25CTaskSimpleKillPedWithCar,`vtable for'CTaskSimpleKillPedWithCar,,,1,,,1
0x86F2E4,,_ZTV25CTaskSimpleHurtPedWithCar,`vtable for'CTaskSimpleHurtPedWithCar,,,1,,,1
0x86F308,,_ZTV24CTaskComplexWalkRoundCar,`vtable for'CTaskComplexWalkRoundCar,,,1,,,1
0x86F334,,_ZTV36CTaskComplexWalkRoundBuildingAttempt,`vtable for'CTaskComplexWalkRoundBuildingAttempt,,,1,,,1
0x86F364,,_ZTV27CTaskComplexWalkRoundObject,`vtable for'CTaskComplexWalkRoundObject,,,1,,,1
0x86F390,,_ZTV27CTaskComplexMoveBackAndJump,`vtable for'CTaskComplexMoveBackAndJump,,,1,,,1
0x86F3BC,,_ZTV24CTaskComplexEvasiveCower,`vtable for'CTaskComplexEvasiveCower,,,1,,,1
0x86F3E8,,_ZTV25CTaskComplexWalkRoundFire,`vtable for'CTaskComplexWalkRoundFire,,,1,,,1
0x86F45C,,_ZTV17CTaskSimpleAbseil,`vtable for'CTaskSimpleAbseil,,,1,,,1
0x86F48C,,_ZTV23CTaskComplexWanderMedic,`vtable for'CTaskComplexWanderMedic,,,1,,,1
0x86F4C8,,_ZTV18CTaskSimpleGiveCPR,`vtable for'CTaskSimpleGiveCPR,,,1,,,1
0x86F4EC,,_ZTV25CTaskComplexTreatAccident,`vtable for'CTaskComplexTreatAccident,,,1,,,1
0x86F518,,_ZTV32CTaskComplexMedicTreatInjuredPed,`vtable for'CTaskComplexMedicTreatInjuredPed,,,1,,,1
0x86F544,,_ZTV26CTaskComplexPresentIDToCop,`vtable for'CTaskComplexPresentIDToCop,,,1,,,1
0x86F570,,_ZTV26CTaskComplexDriveFireTruck,`vtable for'CTaskComplexDriveFireTruck,,,1,,,1
0x86F59C,,_ZTV23CTaskComplexUseSwatRope,`vtable for'CTaskComplexUseSwatRope,,,1,,,1
0x86F5D0,,_ZTV26CTaskComplexUseWaterCannon,`vtable for'CTaskComplexUseWaterCannon,,,1,,,1
0x86F5FC,,_ZTV32CTaskComplexExtinguishFireOnFoot,`vtable for'CTaskComplexExtinguishFireOnFoot,,,1,,,1
0x86F664,,a6,a6,int,,4,,,1
0x86F668,,a7,a7,float,,4,,,1
0x86F690,,_ZTV22CTaskComplexWanderFlee,`vtable for'CTaskComplexWanderFlee,,,1,,,1
0x86F6CC,,_ZTV21CTaskComplexFleePoint,`vtable for'CTaskComplexFleePoint,,,1,,,1
0x86F708,,_ZTV22CTaskComplexFleeEntity,`vtable for'CTaskComplexFleeEntity,,,1,,,1
0x86F744,,_ZTV26CTaskComplexSmartFleePoint,`vtable for'CTaskComplexSmartFleePoint,,,1,,,1
0x86F784,,_ZTV27CTaskComplexSmartFleeEntity,`vtable for'CTaskComplexSmartFleeEntity,,,1,,,1
0x86F7C4,,_ZTV24CTaskComplexFleeShooting,`vtable for'CTaskComplexFleeShooting,,,1,,,1
0x86F7F0,,_ZTV24CTaskComplexFleeAnyMeans,`vtable for'CTaskComplexFleeAnyMeans,,,1,,,1
0x86F848,,_ZN29CTaskComplexProstituteSolicit22ms_fMaxSolicitSpeedSqrE,CTaskComplexProstituteSolicit::ms_fMaxSolicitSpeedSqr,,,1,,,1
0x86F878,,_ZTV19CEventLeanOnVehicle,`vtable for'CEventLeanOnVehicle,,,1,,,1
0x86F8B8,,_ZTV16CEventPassObject,`vtable for'CEventPassObject,,,1,,,1
0x86F8F8,,_ZTV32CEntitySeekPosCalculatorXYOffset,`vtable for'CEntitySeekPosCalculatorXYOffset,,,1,,,1
0x86F8FC,,_ZTV22CTaskComplexGangLeader,`vtable for'CTaskComplexGangLeader,,,1,,,1
0x86F938,,_ZTV24CTaskComplexGangFollower,`vtable for'CTaskComplexGangFollower,,,1,,,1
0x86F964,,_ZTV24CTaskSimpleGoToPointFine,`vtable for'CTaskSimpleGoToPointFine,,,1,,,1
0x86F998,,_ZTV23CTaskComplexTrackEntity,`vtable for'CTaskComplexTrackEntity,,,1,,,1
0x86F9D4,,_ZTV22CTaskGangHassleVehicle,`vtable for'CTaskGangHassleVehicle,,,1,,,1
0x86FA00,,_ZTV18CTaskGangHasslePed,`vtable for'CTaskGangHasslePed,,,1,,,1
0x86FA2C,,_ZTV22CTaskComplexStareAtPed,`vtable for'CTaskComplexStareAtPed,,,1,,,1
0x86FA68,,_ZTV23CTaskSimpleDoHandSignal,`vtable for'CTaskSimpleDoHandSignal,,,1,,,1
0x86FA8C,,_ZTV23CTaskComplexSignalAtPed,`vtable for'CTaskComplexSignalAtPed,,,1,,,1
0x86FAC8,,_ZTV23CTaskGoToVehicleAndLean,`vtable for'CTaskGoToVehicleAndLean,,,1,,,1
0x86FAF4,,_ZTV18CTaskLeanOnVehicle,`vtable for'CTaskLeanOnVehicle,,,1,,,1
0x86FB18,,_ZTV22CTaskComplexPassObject,`vtable for'CTaskComplexPassObject,,,1,,,1
0x86FB5C,,_ZTV27CTaskComplexGangJoinRespond,`vtable for'CTaskComplexGangJoinRespond,,,1,,,1
0x86FB88,,_ZTV29CTaskComplexProstituteSolicit,`vtable for'CTaskComplexProstituteSolicit,,,1,,,1
0x86FBB4,,_ZTV22CTaskComplexSeekEntityI32CEntitySeekPosCalculatorXYOffsetE,`vtable for'CTaskComplexSeekEntity<CEntitySeekPosCalculatorXYOffset>,,,1,,,1
0x86FC7C,,a3,a3,float,,4,,,1
0x86FCB0,,a5,a5,float,,4,,,1
0x86FCC0,,radius,radius,int,,4,,,1
0x86FD1C,,_ZTV15CTaskSimpleGoTo,`vtable for'CTaskSimpleGoTo,,,1,,,1
0x86FD50,,_ZTV20CTaskSimpleGoToPoint,`vtable for'CTaskSimpleGoToPoint,,,1,,,1
0x86FD74,,_ZTV25CTaskSimpleAchieveHeading,`vtable for'CTaskSimpleAchieveHeading,,,1,,,1
0x86FDA8,,_ZTV34CTaskComplexGoToPointAndStandStill,`vtable for'CTaskComplexGoToPointAndStandStill,,,1,,,1
0x86FDD4,,_ZTV39CTaskComplexGoToPointAndStandStillTimed,`vtable for'CTaskComplexGoToPointAndStandStillTimed,,,1,,,1
0x86FE00,,_ZTV27CTaskComplexGoToPointAiming,`vtable for'CTaskComplexGoToPointAiming,,,1,,,1
0x86FE2C,,_ZTV29CTaskComplexGoToPointShooting,`vtable for'CTaskComplexGoToPointShooting,,,1,,,1
0x86FE58,,_ZTV51CTaskComplexGoToPointAndStandStillAndAchieveHeading,`vtable for'CTaskComplexGoToPointAndStandStillAndAchieveHeading,,,1,,,1
0x86FE84,,_ZTV18CTaskComplexWander,`vtable for'CTaskComplexWander,,,1,,,1
0x86FEC4,,_ZTV39CTaskComplexAvoidOtherPedWhileWandering,`vtable for'CTaskComplexAvoidOtherPedWhileWandering,,,1,,,1
0x86FF00,,_ZTV23CTaskComplexAvoidEntity,`vtable for'CTaskComplexAvoidEntity,,,1,,,1
0x86FF3C,,_ZTV25CTaskComplexGoToAttractor,`vtable for'CTaskComplexGoToAttractor,,,1,,,1
0x86FF68,,_ZTV29CTaskComplexGoToPointAnyMeans,`vtable for'CTaskComplexGoToPointAnyMeans,,,1,,,1
0x86FF94,,_ZTV35CTaskComplexTurnToFaceEntityOrCoord,`vtable for'CTaskComplexTurnToFaceEntityOrCoord,,,1,,,1
0x86FFC0,,_ZTV27CTaskComplexGotoDoorAndOpen,`vtable for'CTaskComplexGotoDoorAndOpen,,,1,,,1
0x86FFEC,,_ZTV23CTaskSimpleSlideToCoord,`vtable for'CTaskSimpleSlideToCoord,,,1,,,1
0x870010,,_ZTV34CTaskComplexInvestigateDisturbance,`vtable for'CTaskComplexInvestigateDisturbance,,,1,,,1
0x87004C,,_ZTV22CTaskComplexSeekEntityI32CEntitySeekPosCalculatorFixedPosE,`vtable for'CTaskComplexSeekEntity<CEntitySeekPosCalculatorFixedPos>,,,1,,,1
0x870078,,_ZTV28CTaskComplexFollowPointRoute,`vtable for'CTaskComplexFollowPointRoute,,,1,,,1
0x8700A8,,_ZTV27CTaskComplexFollowNodeRoute,`vtable for'CTaskComplexFollowNodeRoute,,,1,,,1
0x8700D4,,_ZTV22CTaskComplexWanderGang,`vtable for'CTaskComplexWanderGang,,,1,,,1
0x870114,,_ZTV29CTaskComplexFollowPatrolRoute,`vtable for'CTaskComplexFollowPatrolRoute,,,1,,,1
0x870148,,_ZTV28CTaskComplexWanderProstitute,`vtable for'CTaskComplexWanderProstitute,,,1,,,1
0x8701A8,,_ZTV21CEventInteriorUseInfo,`vtable for'CEventInteriorUseInfo,,,1,,,1
0x8701E8,,_ZTV22CTaskInteriorBeInHouse,`vtable for'CTaskInteriorBeInHouse,,,1,,,1
0x870218,,_ZTV23CTaskInteriorBeInOffice,`vtable for'CTaskInteriorBeInOffice,,,1,,,1
0x870244,,_ZTV21CTaskInteriorBeInShop,`vtable for'CTaskInteriorBeInShop,,,1,,,1
0x870290,,_ZTV23CTaskInteriorShopKeeper,`vtable for'CTaskInteriorShopKeeper,,,1,,,1
0x8702BC,,_ZTV21CTaskInteriorGoToInfo,`vtable for'CTaskInteriorGoToInfo,,,1,,,1
0x8702E8,,_ZTV20CTaskInteriorUseInfo,`vtable for'CTaskInteriorUseInfo,,,1,,,1
0x870314,,_ZTV23CTaskInteriorSitInChair,`vtable for'CTaskInteriorSitInChair,,,1,,,1
0x870338,,_ZTV21CTaskInteriorLieInBed,`vtable for'CTaskInteriorLieInBed,,,1,,,1
0x87035C,,_ZTV22CTaskInteriorSitAtDesk,`vtable for'CTaskInteriorSitAtDesk,,,1,,,1
0x8703B0,,f_0.1,f_0_1,float,,4,,,1
